datetime,portfolio_value,cash,positions,return
2020-01-13 08:30:00-05:00,101177.44342041016,975.7089233398438,"[{'asset': USD, 'quantity': 975.7089233398438}, {'asset': SPY, 'quantity': 307.0}]",-0.0027233902072868466
2020-01-13 09:30:00-05:00,101177.44342041016,975.7089233398438,"[{'asset': USD, 'quantity': 975.7089233398438}, {'asset': SPY, 'quantity': 307.0}]",0.0
2020-01-13 09:30:00-05:00,101177.44342041016,975.7089233398438,"[{'asset': USD, 'quantity': 975.7089233398438}, {'asset': SPY, 'quantity': 307.0}]",0.0
2020-01-14 09:30:00-05:00,101510.07928466797,649.3189086914062,"[{'asset': USD, 'quantity': 649.3189086914062}, {'asset': SPY, 'quantity': 308.0}]",0.003287648442307889
2020-01-15 09:30:00-05:00,101473.00079345703,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",-0.0003652690597054642
2020-01-16 09:30:00-05:00,102199.15267944336,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.007156109312903558
2020-01-17 09:30:00-05:00,102817.15267944336,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.006047016866552735
2020-01-18 09:30:00-05:00,102817.15267944336,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-01-18 09:29:00-05:00,102817.15267944336,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-01-21 08:30:00-05:00,102569.94702148438,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",-0.0024043231262171894
2020-01-21 09:30:00-05:00,102569.94702148438,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-01-21 09:30:00-05:00,102569.94702148438,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-01-22 09:30:00-05:00,102984.00588989258,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.004036843933647338
2020-01-23 09:30:00-05:00,102486.52041625977,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",-0.0048307061794110595
2020-01-24 09:30:00-05:00,103045.80966186523,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.005457198110872197
2020-01-25 09:30:00-05:00,103045.80966186523,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-01-25 09:29:00-05:00,103045.80966186523,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-01-27 08:30:00-05:00,100138.11853027344,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",-0.02821746115764534
2020-01-27 09:30:00-05:00,100138.11853027344,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-01-27 09:30:00-05:00,100138.11853027344,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-01-28 09:30:00-05:00,100765.38815307617,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.006264044421936177
2020-01-29 09:30:00-05:00,101791.27041625977,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.010180899235213037
2020-01-30 09:30:00-05:00,100549.08438110352,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",-0.012203266842790383
2020-01-31 09:30:00-05:00,101364.8489074707,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.008113097512407519
2020-02-01 09:30:00-05:00,101364.8489074707,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-02-01 09:29:00-05:00,101364.8489074707,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-02-03 08:30:00-05:00,100237.00079345703,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",-0.011126619594167275
2020-02-03 09:30:00-05:00,100237.00079345703,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-02-03 09:30:00-05:00,100237.00079345703,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-02-04 09:30:00-05:00,101695.4811706543,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.014550319399545097
2020-02-05 09:30:00-05:00,102993.27551269531,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.012761573347228605
2020-02-06 09:30:00-05:00,103500.0400390625,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.004920365177673469
2020-02-07 09:30:00-05:00,103163.2311706543,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",-0.0032541907064101983
2020-02-08 09:30:00-05:00,103163.2311706543,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-02-08 09:29:00-05:00,103163.2311706543,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-02-10 08:30:00-05:00,102671.9223022461,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",-0.004762441645468352
2020-02-10 09:30:00-05:00,102671.9223022461,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-02-10 09:30:00-05:00,102671.9223022461,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-02-11 09:30:00-05:00,104195.2900390625,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.014837237899685052
2020-02-12 09:30:00-05:00,104402.31475830078,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.001986891337993013
2020-02-13 09:30:00-05:00,104102.58438110352,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",-0.0028709169704825843
2020-02-14 09:30:00-05:00,104612.44192504883,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0048976454040641215
2020-02-15 09:30:00-05:00,104612.44192504883,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-02-15 09:29:00-05:00,104612.44192504883,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-02-18 08:30:00-05:00,104303.44192504883,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",-0.0029537595558795093
2020-02-18 09:30:00-05:00,104303.44192504883,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-02-18 09:30:00-05:00,104303.44192504883,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-02-19 09:30:00-05:00,104698.96154785156,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0037920093095964447
2020-02-20 09:30:00-05:00,104683.50588989258,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",-0.00014761997378476277
2020-02-21 09:30:00-05:00,103982.07928466797,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",-0.006700450078184983
2020-02-22 09:30:00-05:00,103982.07928466797,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-02-22 09:29:00-05:00,103982.07928466797,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-02-24 08:30:00-05:00,100172.11343383789,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",-0.036640600736591034
2020-02-24 09:30:00-05:00,100172.11343383789,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-02-24 09:30:00-05:00,100172.11343383789,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-02-25 09:30:00-05:00,100419.30966186523,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",0.0024677150112302204
2020-02-26 09:30:00-05:00,97403.46664428711,321.8489074707031,"[{'asset': USD, 'quantity': 321.8489074707031}, {'asset': SPY, 'quantity': 309.0}]",-0.030032500997399403
2020-02-27 09:30:00-05:00,94716.83380889893,940.6164321899414,"[{'asset': USD, 'quantity': 940.6164321899414}, {'asset': SPY, 'quantity': 307.0}]",-0.027582517624343272
2020-02-28 09:30:00-05:00,94609.61626129149,94032.21623687743,"[{'asset': USD, 'quantity': 94032.21623687743}, {'asset': SPY, 'quantity': 2.0}]",-0.0011319798529557668
2020-02-29 09:30:00-05:00,94609.61626129149,141667.7182510376,"[{'asset': USD, 'quantity': 141667.7182510376}, {'asset': SPY, 'quantity': -163.0}]",0.0
2020-02-29 09:29:00-05:00,94609.61626129149,141667.7182510376,"[{'asset': USD, 'quantity': 141667.7182510376}, {'asset': SPY, 'quantity': -163.0}]",0.0
2020-03-02 08:30:00-05:00,93059.48964385985,141667.7182510376,"[{'asset': USD, 'quantity': 141667.7182510376}, {'asset': SPY, 'quantity': -163.0}]",-0.016384450954229912
2020-03-02 09:30:00-05:00,92256.71116180418,92256.71116180418,"[{'asset': USD, 'quantity': 92256.71116180418}]",-0.008626508539085198
2020-03-02 09:30:00-05:00,92256.71116180418,92256.71116180418,"[{'asset': USD, 'quantity': 92256.71116180418}]",0.0
2020-03-03 09:30:00-05:00,94006.66248626707,46034.16248626707,"[{'asset': USD, 'quantity': 46034.16248626707}, {'asset': SPY, 'quantity': 155.0}]",0.018968282116557766
2020-03-04 09:30:00-05:00,93232.64136810301,23131.162486267072,"[{'asset': USD, 'quantity': 23131.162486267072}, {'asset': SPY, 'quantity': 229.0}]",-0.008233683631488686
2020-03-05 09:30:00-05:00,92928.26560516356,11498.602671813947,"[{'asset': USD, 'quantity': 11498.602671813947}, {'asset': SPY, 'quantity': 267.0}]",-0.0032646909759609377
2020-03-06 09:30:00-05:00,89544.88071746824,5703.982463073713,"[{'asset': USD, 'quantity': 5703.982463073713}, {'asset': SPY, 'quantity': 286.0}]",-0.03640856595850761
2020-03-07 09:30:00-05:00,89456.1127731323,35516.51389617918,"[{'asset': USD, 'quantity': 35516.51389617918}, {'asset': SPY, 'quantity': 184.0}]",-0.0009913234974986418
2020-03-07 09:29:00-05:00,89456.1127731323,35516.51389617918,"[{'asset': USD, 'quantity': 35516.51389617918}, {'asset': SPY, 'quantity': 184.0}]",0.0
2020-03-09 08:30:00-04:00,86171.71165008543,35516.51389617918,"[{'asset': USD, 'quantity': 35516.51389617918}, {'asset': SPY, 'quantity': 184.0}]",-0.03671522293145435
2020-03-09 09:30:00-04:00,86171.71165008543,86171.71165008543,"[{'asset': USD, 'quantity': 86171.71165008543}]",0.0
2020-03-09 09:30:00-04:00,86171.71165008543,86171.71165008543,"[{'asset': USD, 'quantity': 86171.71165008543}]",0.0
2020-03-10 09:30:00-04:00,87638.09586639403,42949.61356658934,"[{'asset': USD, 'quantity': 42949.61356658934}, {'asset': SPY, 'quantity': 157.0}]",0.017017002311188634
2020-03-11 09:30:00-04:00,86724.01529998778,21601.612467956526,"[{'asset': USD, 'quantity': 21601.612467956526}, {'asset': SPY, 'quantity': 232.0}]",-0.010430173743160576
2020-03-12 09:30:00-04:00,80055.01200408934,10935.012004089338,"[{'asset': USD, 'quantity': 10935.012004089338}, {'asset': SPY, 'quantity': 270.0}]",-0.07689915270677483
2020-03-13 09:30:00-04:00,80203.90192718504,74679.01200408934,"[{'asset': USD, 'quantity': 74679.01200408934}, {'asset': SPY, 'quantity': 21.0}]",0.0018598451161071505
2020-03-14 09:30:00-04:00,80203.90192718504,37320.23252410887,"[{'asset': USD, 'quantity': 37320.23252410887}, {'asset': SPY, 'quantity': 163.0}]",0.0
2020-03-14 09:29:00-04:00,78335.96295318601,72811.07303009031,"[{'asset': USD, 'quantity': 72811.07303009031}, {'asset': SPY, 'quantity': 21.0}]",-0.023289876541104926
2020-03-16 08:30:00-04:00,77875.85287628171,72811.07303009031,"[{'asset': USD, 'quantity': 72811.07303009031}, {'asset': SPY, 'quantity': 21.0}]",-0.005873548489845781
2020-03-16 09:30:00-04:00,77875.85287628171,77875.85287628171,"[{'asset': USD, 'quantity': 77875.85287628171}]",0.0
2020-03-16 09:30:00-04:00,77875.85287628171,77875.85287628171,"[{'asset': USD, 'quantity': 77875.85287628171}]",0.0
2020-03-17 09:30:00-04:00,78497.31297454832,39045.874055480934,"[{'asset': USD, 'quantity': 39045.874055480934}, {'asset': SPY, 'quantity': 161.0}]",0.00798013858357205
2020-03-18 09:30:00-04:00,76378.92459259031,19442.67459259031,"[{'asset': USD, 'quantity': 19442.67459259031}, {'asset': SPY, 'quantity': 241.0}]",-0.026986763007351144
2020-03-19 09:30:00-04:00,75077.19396209714,65267.94396209714,"[{'asset': USD, 'quantity': 65267.94396209714}, {'asset': SPY, 'quantity': 41.0}]",-0.017043060470367632
2020-03-20 09:30:00-04:00,75657.75374603269,32729.94396209714,"[{'asset': USD, 'quantity': 32729.94396209714}, {'asset': SPY, 'quantity': 177.0}]",0.007732838073685189
2020-03-21 09:30:00-04:00,75657.75374603269,16480.43404388425,"[{'asset': USD, 'quantity': 16480.43404388425}, {'asset': SPY, 'quantity': 244.0}]",0.0
2020-03-21 09:29:00-04:00,74845.27825012204,31917.468466186496,"[{'asset': USD, 'quantity': 31917.468466186496}, {'asset': SPY, 'quantity': 177.0}]",-0.010738826566778048
2020-03-23 08:30:00-04:00,72555.9608983154,32166.330466186497,"[{'asset': USD, 'quantity': 32166.330466186497}, {'asset': SPY, 'quantity': 177.0}]",-0.030587331697212283
2020-03-23 09:30:00-04:00,72279.36796618649,72279.36796618649,"[{'asset': USD, 'quantity': 72279.36796618649}]",-0.003812132438250626
2020-03-23 09:30:00-04:00,72279.36796618649,72279.36796618649,"[{'asset': USD, 'quantity': 72279.36796618649}]",0.0
2020-03-24 09:30:00-04:00,73263.70729113766,36225.3475804443,"[{'asset': USD, 'quantity': 36225.3475804443}, {'asset': SPY, 'quantity': 158.0}]",0.013618538078690179
2020-03-25 09:30:00-04:00,75719.45657397457,18175.00772143551,"[{'asset': USD, 'quantity': 18175.00772143551}, {'asset': SPY, 'quantity': 235.0}]",0.03351931500105754
2020-03-26 09:30:00-04:00,76984.25906420895,9114.817902099574,"[{'asset': USD, 'quantity': 9114.817902099574}, {'asset': SPY, 'quantity': 272.0}]",0.016703797774865414
2020-03-27 09:30:00-04:00,78071.75906420895,4623.457825195277,"[{'asset': USD, 'quantity': 4623.457825195277}, {'asset': SPY, 'quantity': 290.0}]",0.014126264423652835
2020-03-28 09:30:00-04:00,78071.75906420895,2344.0277867431287,"[{'asset': USD, 'quantity': 2344.0277867431287}, {'asset': SPY, 'quantity': 299.0}]",0.0
2020-03-28 09:29:00-04:00,78071.75906420895,2344.0277867431287,"[{'asset': USD, 'quantity': 2344.0277867431287}, {'asset': SPY, 'quantity': 299.0}]",0.0
2020-03-30 08:30:00-04:00,78798.32687426754,2344.0277867431287,"[{'asset': USD, 'quantity': 2344.0277867431287}, {'asset': SPY, 'quantity': 299.0}]",0.009306410138153032
2020-03-30 09:30:00-04:00,78798.32687426754,2344.0277867431287,"[{'asset': USD, 'quantity': 2344.0277867431287}, {'asset': SPY, 'quantity': 299.0}]",0.0
2020-03-30 09:30:00-04:00,78798.32687426754,2344.0277867431287,"[{'asset': USD, 'quantity': 2344.0277867431287}, {'asset': SPY, 'quantity': 299.0}]",0.0
2020-03-31 09:30:00-04:00,80275.76705981442,1065.5278020019177,"[{'asset': USD, 'quantity': 1065.5278020019177}, {'asset': SPY, 'quantity': 304.0}]",0.01874963903617277
2020-04-01 09:30:00-04:00,76426.28649951168,544.4078068847302,"[{'asset': USD, 'quantity': 544.4078068847302}, {'asset': SPY, 'quantity': 306.0}]",-0.047953208063828745
2020-04-02 09:30:00-04:00,75574.44255114743,791.4918065185193,"[{'asset': USD, 'quantity': 791.4918065185193}, {'asset': SPY, 'quantity': 305.0}]",-0.011145954976756633
2020-04-03 09:30:00-04:00,77284.43011523434,301.1118016357068,"[{'asset': USD, 'quantity': 301.1118016357068}, {'asset': SPY, 'quantity': 307.0}]",0.02262653228212197
2020-04-04 09:30:00-04:00,77284.43011523434,50.35180712887086,"[{'asset': USD, 'quantity': 50.35180712887086}, {'asset': SPY, 'quantity': 308.0}]",0.0
2020-04-04 09:29:00-04:00,77284.43011523434,50.35180712887086,"[{'asset': USD, 'quantity': 50.35180712887086}, {'asset': SPY, 'quantity': 308.0}]",0.0
2020-04-06 08:30:00-04:00,79465.07067919918,50.35180712887086,"[{'asset': USD, 'quantity': 50.35180712887086}, {'asset': SPY, 'quantity': 308.0}]",0.02821578111805212
2020-04-06 09:30:00-04:00,79465.07067919918,50.35180712887086,"[{'asset': USD, 'quantity': 50.35180712887086}, {'asset': SPY, 'quantity': 308.0}]",0.0
2020-04-06 09:30:00-04:00,79465.07067919918,50.35180712887086,"[{'asset': USD, 'quantity': 50.35180712887086}, {'asset': SPY, 'quantity': 308.0}]",0.0
2020-04-07 09:30:00-04:00,84507.02917529293,50.35180712887086,"[{'asset': USD, 'quantity': 50.35180712887086}, {'asset': SPY, 'quantity': 308.0}]",0.0634487385841278
2020-04-08 09:30:00-04:00,83569.52917529293,43375.530457031215,"[{'asset': USD, 'quantity': 43375.530457031215}, {'asset': SPY, 'quantity': 150.0}]",-0.011093751716858335
2020-04-09 09:30:00-04:00,85791.74804736325,21670.771149169886,"[{'asset': USD, 'quantity': 21670.771149169886}, {'asset': SPY, 'quantity': 231.0}]",0.0265912575313072
2020-04-10 09:30:00-04:00,85791.74804736325,10845.151672851527,"[{'asset': USD, 'quantity': 10845.151672851527}, {'asset': SPY, 'quantity': 270.0}]",0.0
2020-04-10 09:29:00-04:00,85791.74804736325,10845.151672851527,"[{'asset': USD, 'quantity': 10845.151672851527}, {'asset': SPY, 'quantity': 270.0}]",0.0
2020-04-13 08:30:00-04:00,85672.95562792965,10845.151672851527,"[{'asset': USD, 'quantity': 10845.151672851527}, {'asset': SPY, 'quantity': 270.0}]",-0.0013846602049419898
2020-04-13 09:30:00-04:00,85672.95562792965,10845.151672851527,"[{'asset': USD, 'quantity': 10845.151672851527}, {'asset': SPY, 'quantity': 270.0}]",0.0
2020-04-13 09:30:00-04:00,85672.95562792965,10845.151672851527,"[{'asset': USD, 'quantity': 10845.151672851527}, {'asset': SPY, 'quantity': 270.0}]",0.0
2020-04-14 09:30:00-04:00,86709.75463916012,10845.151672851527,"[{'asset': USD, 'quantity': 10845.151672851527}, {'asset': SPY, 'quantity': 270.0}]",0.012101823774274711
2020-04-15 09:30:00-04:00,86011.78084765622,27166.93929492184,"[{'asset': USD, 'quantity': 27166.93929492184}, {'asset': SPY, 'quantity': 212.0}]",-0.008049541766188772
2020-04-16 09:30:00-04:00,86424.15734301755,13566.008936035123,"[{'asset': USD, 'quantity': 13566.008936035123}, {'asset': SPY, 'quantity': 261.0}]",0.004794418756329799
2020-04-17 09:30:00-04:00,88199.71047412106,6866.409082519498,"[{'asset': USD, 'quantity': 6866.409082519498}, {'asset': SPY, 'quantity': 285.0}]",0.020544639203785797
2020-04-18 09:30:00-04:00,88199.71047412106,3441.849023925748,"[{'asset': USD, 'quantity': 3441.849023925748}, {'asset': SPY, 'quantity': 297.0}]",0.0
2020-04-18 09:29:00-04:00,88199.71047412106,3441.849023925748,"[{'asset': USD, 'quantity': 3441.849023925748}, {'asset': SPY, 'quantity': 297.0}]",0.0
2020-04-20 08:30:00-04:00,87377.01467333981,3441.849023925748,"[{'asset': USD, 'quantity': 3441.849023925748}, {'asset': SPY, 'quantity': 297.0}]",-0.009327647407897599
2020-04-20 09:30:00-04:00,87377.01467333981,3441.849023925748,"[{'asset': USD, 'quantity': 3441.849023925748}, {'asset': SPY, 'quantity': 297.0}]",0.0
2020-04-20 09:30:00-04:00,87377.01467333981,3441.849023925748,"[{'asset': USD, 'quantity': 3441.849023925748}, {'asset': SPY, 'quantity': 297.0}]",0.0
2020-04-21 09:30:00-04:00,85595.3824406738,1746.189111816373,"[{'asset': USD, 'quantity': 1746.189111816373}, {'asset': SPY, 'quantity': 303.0}]",-0.02039017056518433
2020-04-22 09:30:00-04:00,86091.10094653317,915.9990788573887,"[{'asset': USD, 'quantity': 915.9990788573887}, {'asset': SPY, 'quantity': 306.0}]",0.005791416449397291
2020-04-23 09:30:00-04:00,86750.21605883786,359.2990666503574,"[{'asset': USD, 'quantity': 359.2990666503574}, {'asset': SPY, 'quantity': 308.0}]",0.007656019089754995
2020-04-24 09:30:00-04:00,86824.38247119138,78.80907641598242,"[{'asset': USD, 'quantity': 78.80907641598242}, {'asset': SPY, 'quantity': 309.0}]",0.0008549421053107853
2020-04-25 09:30:00-04:00,86824.38247119138,78.80907641598242,"[{'asset': USD, 'quantity': 78.80907641598242}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-04-25 09:29:00-04:00,86824.38247119138,78.80907641598242,"[{'asset': USD, 'quantity': 78.80907641598242}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-04-27 08:30:00-04:00,88180.88756762692,78.80907641598242,"[{'asset': USD, 'quantity': 78.80907641598242}, {'asset': SPY, 'quantity': 309.0}]",0.015623550180568602
2020-04-27 09:30:00-04:00,88180.88756762692,78.80907641598242,"[{'asset': USD, 'quantity': 78.80907641598242}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-04-27 09:30:00-04:00,88180.88756762692,78.80907641598242,"[{'asset': USD, 'quantity': 78.80907641598242}, {'asset': SPY, 'quantity': 309.0}]",0.0
2020-04-28 09:30:00-04:00,90003.9856816406,78.80907641598242,"[{'asset': USD, 'quantity': 78.80907641598242}, {'asset': SPY, 'quantity': 309.0}]",0.02067452669509051
2020-04-29 09:30:00-04:00,90161.57869921872,78.80907641598242,"[{'asset': USD, 'quantity': 78.80907641598242}, {'asset': SPY, 'quantity': 309.0}]",0.0017509559869444136
2020-04-30 09:30:00-04:00,90301.19055834957,11539.492865478482,"[{'asset': USD, 'quantity': 11539.492865478482}, {'asset': SPY, 'quantity': 270.0}]",0.0015484628945616752
2020-05-01 09:30:00-04:00,88445.1923283691,5705.293036376919,"[{'asset': USD, 'quantity': 5705.293036376919}, {'asset': SPY, 'quantity': 290.0}]",-0.020553419268389272
2020-05-02 09:30:00-04:00,88445.1923283691,2852.1930607909817,"[{'asset': USD, 'quantity': 2852.1930607909817}, {'asset': SPY, 'quantity': 300.0}]",0.0
2020-05-02 09:29:00-04:00,88445.1923283691,2852.1930607909817,"[{'asset': USD, 'quantity': 2852.1930607909817}, {'asset': SPY, 'quantity': 300.0}]",0.0
2020-05-04 08:30:00-04:00,87074.19013110347,2852.1930607909817,"[{'asset': USD, 'quantity': 2852.1930607909817}, {'asset': SPY, 'quantity': 300.0}]",-0.01550115004754049
2020-05-04 09:30:00-04:00,87074.19013110347,2852.1930607909817,"[{'asset': USD, 'quantity': 2852.1930607909817}, {'asset': SPY, 'quantity': 300.0}]",0.0
2020-05-04 09:30:00-04:00,87074.19013110347,2852.1930607909817,"[{'asset': USD, 'quantity': 2852.1930607909817}, {'asset': SPY, 'quantity': 300.0}]",0.0
2020-05-05 09:30:00-04:00,88873.69757739254,1448.4931096191067,"[{'asset': USD, 'quantity': 1448.4931096191067}, {'asset': SPY, 'quantity': 305.0}]",0.020666370179035054
