time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-03-25 09:30:00-04:00,sarsa_strat,d88945235f6b4857aa6418c95092d6d4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-03-25 09:30:00-04:00,sarsa_strat,d88945235f6b4857aa6418c95092d6d4,SPY,buy,market,fill,1,gtc,0.0,1,stock,519.7999877929688,100.0,0.0
2024-05-01 09:30:00-04:00,sarsa_strat,6b0aa0cb1eeb4708866a10e28f27d618,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-05-01 09:30:00-04:00,sarsa_strat,6b0aa0cb1eeb4708866a10e28f27d618,SPY,buy,market,fill,1,gtc,0.0,1,stock,501.3800048828125,48.0,0.0
2024-07-25 09:30:00-04:00,sarsa_strat,f18461b514e343e696699ab59e81751e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-07-25 09:30:00-04:00,sarsa_strat,f18461b514e343e696699ab59e81751e,SPY,buy,market,fill,1,gtc,0.0,1,stock,541.3499755859375,22.0,0.0
2024-08-05 08:30:00-04:00,sarsa_strat,7570155aea7c4b91aa4bf5e9c34ebeba,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-08-05 08:30:00-04:00,sarsa_strat,d07cfd0e7f5c49c99171aef61b0bfc57,SPY,sell,stop,fill,1,day,0.0,1,stock,511.6400146484375,22.0,0.0
2024-08-06 09:30:00-04:00,sarsa_strat,4ca94cb1fa4f494bbf9e04298ced96a0,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-08-06 09:30:00-04:00,sarsa_strat,4ca94cb1fa4f494bbf9e04298ced96a0,SPY,buy,market,fill,1,gtc,0.0,1,stock,519.219970703125,23.0,0.0
2024-11-29 08:30:00-05:00,sarsa_strat,8730bb7d4ac94f38b5b88cb4533131fb,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-11-29 08:30:00-05:00,sarsa_strat,4afd42a5dc40471b956e93760f720835,SPY,sell,limit,fill,1,day,0.0,1,stock,601.656005859375,48.0,0.0
2024-11-29 09:30:00-05:00,sarsa_strat,0ac9b6583a22448285ffe746feea751f,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-11-29 09:30:00-05:00,sarsa_strat,9720b6e026cc48f39f9457b79379efe4,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-11-29 09:30:00-05:00,sarsa_strat,abece58782974a8bacfc5c68c40055e3,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-11-29 09:30:00-05:00,sarsa_strat,471f52963b1149708f7caadc988e29fa,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-11-29 09:30:00-05:00,sarsa_strat,41492bee256548ee8e218ab2ce291207,SPY,sell,market,new,1,day,0.0,1,stock,,,
2024-11-29 09:30:00-05:00,sarsa_strat,41492bee256548ee8e218ab2ce291207,SPY,sell,market,fill,1,day,0.0,1,stock,599.6599731445312,123.0,0.0
2025-01-13 09:30:00-05:00,sarsa_strat,a66447a2fd084029a1f9bde327a6afbf,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2025-01-13 09:30:00-05:00,sarsa_strat,a66447a2fd084029a1f9bde327a6afbf,SPY,buy,market,fill,1,gtc,0.0,1,stock,575.77001953125,99.0,0.0
2025-01-16 09:30:00-05:00,sarsa_strat,963ddca251224345aa5af5f15b4b1e67,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2025-01-16 09:30:00-05:00,sarsa_strat,963ddca251224345aa5af5f15b4b1e67,SPY,buy,market,fill,1,gtc,0.0,1,stock,594.1699829101562,48.0,0.0
2025-01-27 09:30:00-05:00,sarsa_strat,a722e142fbb04fc1936917a11c198952,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2025-01-27 09:30:00-05:00,sarsa_strat,a722e142fbb04fc1936917a11c198952,SPY,buy,market,fill,1,gtc,0.0,1,stock,594.8099975585938,24.0,0.0
2025-03-06 09:30:00-05:00,sarsa_strat,30cf561fda9b4f4588c2a751e2131f67,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2025-03-06 09:30:00-05:00,sarsa_strat,d082852f6c33495fab74ca6f238d0ce0,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2025-03-06 09:30:00-05:00,sarsa_strat,0bfafcdeb83b40758e84e3f34461b8bd,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2025-03-06 09:30:00-05:00,sarsa_strat,4458c32e7f23485f9fd77b38c43cbc02,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2025-03-06 09:30:00-05:00,sarsa_strat,46199d5bb2484d0fa3a6ee23afdc0c34,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2025-03-06 09:30:00-05:00,sarsa_strat,b75352ddbbaa4a78a88b3a2efe6df406,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2025-03-06 09:30:00-05:00,sarsa_strat,dd44f1073a3e46c59e9df4fe4c8d698b,SPY,sell,market,new,1,day,0.0,1,stock,,,
2025-03-06 09:30:00-05:00,sarsa_strat,dd44f1073a3e46c59e9df4fe4c8d698b,SPY,sell,market,fill,1,day,0.0,1,stock,575.47998046875,171.0,0.0
2025-03-11 09:30:00-04:00,sarsa_strat,8babc94409864b678c8b8bc71006f871,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2025-03-11 09:30:00-04:00,sarsa_strat,8babc94409864b678c8b8bc71006f871,SPY,buy,market,fill,1,gtc,0.0,1,stock,559.4000244140625,101.0,0.0
2025-04-04 09:30:00-04:00,sarsa_strat,eb645e77677246a6a6f17f8b77d576bf,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2025-04-04 09:30:00-04:00,sarsa_strat,8b0971bfc74b45a9a861b0fb5ead4c17,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2025-04-04 09:30:00-04:00,sarsa_strat,f4c976065449421d86e114e2667f06f7,SPY,sell,stop,fill,1,day,0.0,1,stock,523.6699829101562,101.0,0.0
2025-04-04 09:30:00-04:00,sarsa_strat,eb645e77677246a6a6f17f8b77d576bf,SPY,buy,market,fill,1,gtc,0.0,1,stock,523.6699829101562,54.0,0.0
2025-04-07 08:30:00-04:00,sarsa_strat,4d5b209585a54cb88169fe7dfd6e65be,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2025-04-07 08:30:00-04:00,sarsa_strat,97fc43cd2f3147d194391ac9711c4683,SPY,sell,stop,fill,1,day,0.0,1,stock,489.19000244140625,54.0,0.0
2025-04-11 09:30:00-04:00,sarsa_strat,4f31a5a4b775446988016f26af5dc9fc,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2025-04-11 09:30:00-04:00,sarsa_strat,4f31a5a4b775446988016f26af5dc9fc,SPY,buy,market,fill,1,gtc,0.0,1,stock,523.010009765625,103.0,0.0
2025-07-15 09:30:00-04:00,sarsa_strat,b6d26a3c8aea462baa15d8ef84117fd5,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2025-07-15 09:30:00-04:00,sarsa_strat,a36e5bf0bc464e10a5d45fae7ecd5dbf,SPY,sell,limit,fill,1,day,0.0,1,stock,627.61201171875,103.0,0.0
2025-08-28 09:30:00-04:00,sarsa_strat,0808127f6f6b4964a98902c736126c68,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2025-08-28 09:30:00-04:00,sarsa_strat,0808127f6f6b4964a98902c736126c68,SPY,buy,market,fill,1,gtc,0.0,1,stock,647.239990234375,92.0,0.0
2025-11-24 09:30:00-05:00,sarsa_strat,cc43491a89174eab8133f7952aa5d15d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
